99.9736	99.9716	99.9694	99.9663	99.9634	99.9585	99.9506	99.9396	99.9226	99.8972	99.8685	99.8315	99.8016	99.7733	99.7552	99.7472	99.7016
99.9743	99.9724	99.9699	99.9672	99.9639	99.9589	99.9514	99.94	99.9235	99.8995	99.8723	99.8377	99.8085	99.781	99.7627	99.7554	99.7128
99.9749	99.9732	99.9705	99.9677	99.9643	99.9588	99.9522	99.941	99.9265	99.9015	99.878	99.8441	99.8163	99.7904	99.7726	99.7639	99.7252
99.9758	99.974	99.972	99.9692	99.9652	99.9602	99.9536	99.9428	99.9273	99.9044	99.8816	99.8499	99.8237	99.7984	99.7807	99.772	99.7363
99.9768	99.9749	99.9734	99.9708	99.9666	99.9618	99.9556	99.9445	99.9305	99.9075	99.8868	99.8551	99.8288	99.8053	99.7877	99.7794	99.7457
99.9777	99.9763	99.9743	99.9716	99.968	99.9641	99.9576	99.9467	99.9324	99.912	99.8889	99.8603	99.8347	99.8092	99.7965	99.788	99.7553
99.9784	99.977	99.9751	99.9728	99.9695	99.9651	99.9594	99.9493	99.9356	99.915	99.892	99.8662	99.8398	99.8171	99.8033	99.7966	99.7648
99.9791	99.9778	99.976	99.9736	99.9707	99.9671	99.9614	99.9513	99.94	99.9191	99.8964	99.8718	99.8466	99.8257	99.8111	99.8037	99.7759
99.9799	99.9783	99.9765	99.9741	99.9713	99.9681	99.9622	99.9537	99.9414	99.9205	99.8977	99.8757	99.8522	99.8315	99.8173	99.8108	99.788
99.9807	99.9789	99.9774	99.9753	99.9728	99.9694	99.9645	99.9557	99.9443	99.9233	99.9009	99.8799	99.8587	99.8381	99.8264	99.8197	99.7988
99.9814	99.9798	99.9783	99.9768	99.9744	99.9704	99.9669	99.9584	99.9454	99.9266	99.9054	99.8845	99.864	99.8454	99.8344	99.8272	99.8093
99.9821	99.9805	99.9793	99.9778	99.9753	99.9724	99.9683	99.9593	99.9475	99.9294	99.9089	99.8905	99.8694	99.8515	99.8413	99.8321	99.8172
99.9829	99.9814	99.9802	99.9784	99.9765	99.9735	99.9693	99.961	99.9494	99.9326	99.9132	99.8942	99.8735	99.8582	99.8477	99.8396	99.8257
99.9835	99.9819	99.9804	99.979	99.9773	99.974	99.9703	99.9624	99.9518	99.9359	99.9174	99.898	99.8791	99.8628	99.853	99.8456	99.8356
99.9841	99.9827	99.981	99.98	99.978	99.9755	99.9713	99.964	99.9546	99.9398	99.9211	99.9025	99.8849	99.8696	99.8607	99.8545	99.8455
99.9851	99.9837	99.9824	99.9809	99.9796	99.9769	99.9732	99.9669	99.9577	99.9424	99.925	99.9074	99.8905	99.8762	99.8673	99.8614	99.8535
99.9858	99.9843	99.9835	99.9823	99.9806	99.9785	99.9752	99.9685	99.9599	99.9457	99.9294	99.9118	99.8967	99.8823	99.8741	99.8684	99.8615
99.9862	99.9848	99.984	99.9828	99.9814	99.9787	99.976	99.9703	99.9615	99.9482	99.9328	99.9158	99.9016	99.8871	99.8795	99.8746	99.8677
99.9869	99.9856	99.9849	99.9835	99.9819	99.9794	99.9764	99.9709	99.962	99.9493	99.9343	99.9174	99.9058	99.8915	99.8839	99.879	99.873
99.9875	99.9864	99.9857	99.9836	99.9824	99.9807	99.9775	99.9716	99.9634	99.9514	99.9377	99.9211	99.9095	99.897	99.8901	99.8852	99.8792
99.9879	99.9869	99.9861	99.9845	99.9833	99.9811	99.9781	99.9725	99.9649	99.9535	99.9411	99.9248	99.9139	99.9006	99.8937	99.8911	99.8852
99.9882	99.9873	99.9862	99.985	99.9835	99.9814	99.9785	99.9735	99.966	99.9556	99.943	99.9275	99.9169	99.9045	99.8987	99.8966	99.8907
99.9884	99.9875	99.9862	99.9853	99.9836	99.9812	99.9786	99.9737	99.9666	99.9565	99.9439	99.9287	99.9193	99.9078	99.9025	99.9005	99.8945
99.9889	99.9879	99.9867	99.9856	99.9838	99.9816	99.9788	99.9746	99.9674	99.9572	99.945	99.9308	99.9217	99.9097	99.9056	99.9036	99.8976
99.9895	99.9887	99.9876	99.9864	99.9844	99.9827	99.9796	99.9752	99.9683	99.958	99.9458	99.933	99.9242	99.9129	99.9089	99.9069	99.9009
99.9898	99.9887	99.9881	99.9869	99.9851	99.9829	99.9795	99.9756	99.9689	99.9597	99.9474	99.9354	99.9269	99.9173	99.9129	99.9115	99.9055
99.9901	99.9891	99.9881	99.9873	99.9855	99.9833	99.98	99.9757	99.9701	99.9614	99.9496	99.9381	99.93	99.9204	99.916	99.9146	99.9086
